edad,coste,antig_c,expos,nsin,marca,alarma,sexo,zona,uso
32,0,12,0.6575,0,HONDA,no,F,Rural,Trabajo - uso ocasional
44,0,21,0.7425,0,VOLVO,si,M,Semi urbano,Trabajo - uso ocasional
45,0,22,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
47,0,24,0.2247,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
47,0,24,0.7699,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
48,0,25,0.9973,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
49,0,26,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
50,0,21,0.1836,0,AUDI,si,M,Semi urbano,Trabajo - uso cotidiano
50,0,21,0.0164,0,AUDI,si,M,Semi urbano,Trabajo - uso cotidiano
62,0,42,0.0712,0,SKODA,si,M,Semi urbano,Trabajo - uso cotidiano
62,0,42,0.926,0,SKODA,si,M,Urbano,Trabajo - uso cotidiano
64,0,44,0.4384,0,SKODA,si,M,Urbano,Trabajo - uso cotidiano
64,0,44,0.5562,0,SKODA,si,M,Semi urbano,Trabajo - uso cotidiano
65,0,45,0.9973,0,SKODA,si,M,Semi urbano,Trabajo - uso cotidiano
34,824.01,13,0.8384,1,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
35,0,14,0.1562,0,VOLVO,si,F,Semi urbano,Trabajo - uso ocasional
35,0,14,1,0,VOLVO,si,F,Semi urbano,Trabajo - uso ocasional
38,0,17,0.8466,0,VOLVO,si,F,Semi urbano,Trabajo - uso ocasional
40,0,22,0.1973,0,NISSAN,si,F,Rural,Trabajo - uso ocasional
40,0,22,0.7973,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
41,134.29,23,0.9973,1,TOYOTA,si,F,Rural,Trabajo - uso ocasional
42,0,24,0.0164,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
42,38.48,24,0.9808,1,TOYOTA,si,F,Rural,Trabajo - uso ocasional
70,0,34,0.1425,0,NISSAN,si,M,Semi urbano,Trabajo - uso cotidiano
51,0,32,0.9973,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
52,2779.45,33,0.9973,2,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
53,0,34,1,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
54,0,35,0.9973,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
56,2153.97,37,0.1945,1,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
57,0,38,0.8,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
53,0,4,0.9973,0,GM,no,M,Rural,Trabajo - uso ocasional
55,0,6,0.4849,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso ocasional
50,0,30,0.6027,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
50,0,30,0.3534,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
53,0,33,0.9973,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
56,0,36,1,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
28,4751.94,10,0.9973,2,BMW,si,F,Semi urbano,Trabajo - uso ocasional
30,1135.37,12,0.0767,1,AUDI,si,F,Semi urbano,Trabajo - uso ocasional
60,0,40,0.9973,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
63,40037.51,43,0.611,1,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
26,0,7,0.8274,0,FORD,no,M,Rural,Trabajo - uso ocasional
26,0,7,0.9973,0,FORD,no,M,Rural,Trabajo - uso ocasional
31,0,12,0.6767,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
32,0,13,0.9973,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
34,0,15,0.8219,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
32,0,14,0.9425,0,VOLVO,si,F,Semi urbano,Trabajo - uso ocasional
27,0,9,0.9973,0,VOLKSWAGEN,si,M,Urbano,Trabajo - uso cotidiano
28,0,10,0.9973,0,GM,si,M,Urbano,Trabajo - uso cotidiano
30,0,12,0.6795,0,GM,si,M,Urbano,Trabajo - uso cotidiano
30,0,12,0.3151,0,GM,si,M,Semi urbano,Trabajo - uso cotidiano
32,0,14,0.0356,0,GM,si,M,Semi urbano,Trabajo - uso cotidiano
32,0,14,0.3836,0,GM,si,M,Semi urbano,Trabajo - uso cotidiano
32,0,14,0.611,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso cotidiano
33,0,15,1,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso cotidiano
46,0,26,0.7425,0,MITSUBISHI,no,F,Rural,Trabajo - uso ocasional
47,0,27,0.9973,0,MITSUBISHI,no,F,Rural,Trabajo - uso ocasional
48,0,28,0.7562,0,MITSUBISHI,no,F,Rural,Trabajo - uso ocasional
50,0,30,0.4164,0,MITSUBISHI,no,F,Rural,Trabajo - uso ocasional
51,0,31,0.9973,0,MITSUBISHI,no,F,Rural,Trabajo - uso ocasional
49,0,20,0.9973,0,FORD,no,M,Semi urbano,Trabajo - uso ocasional
52,0,23,0.389,0,FORD,no,M,Semi urbano,Trabajo - uso ocasional
53,0,24,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
54,0,25,0.1781,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
70,0,30,0.1589,0,RENAULT,no,M,Rural,Trabajo - uso cotidiano
69,0,40,0.1562,0,ALFA ROMEO,no,M,Rural,Trabajo - uso cotidiano
70,0,41,0.8384,0,ALFA ROMEO,no,M,Rural,Trabajo - uso cotidiano
72,0,43,0.9973,0,ALFA ROMEO,no,M,Rural,Trabajo - uso cotidiano
73,0,44,0.1863,0,ALFA ROMEO,no,M,Rural,Trabajo - uso cotidiano
46,0,21,0.1068,0,FORD,si,M,Semi urbano,Trabajo - uso ocasional
37,0,19,1,0,FIAT,no,F,Rural,Trabajo - uso ocasional
39,754.4,21,0.9973,1,FIAT,no,F,Rural,Trabajo - uso ocasional
40,0,22,0.9973,0,FIAT,no,F,Rural,Trabajo - uso ocasional
68,0,35,0.4685,0,SEAT,si,F,Semi urbano,Trabajo - uso cotidiano
69,0,36,0.9973,0,SEAT,si,F,Semi urbano,Trabajo - uso cotidiano
73,0,40,0.9973,0,SEAT,si,F,Semi urbano,Trabajo - uso cotidiano
74,0,41,1,0,SEAT,si,F,Semi urbano,Trabajo - uso cotidiano
75,0,28,0.0877,0,MAZDA,no,M,Rural,Trabajo - uso cotidiano
75,0,28,0.3589,0,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
76,0,29,0.9973,0,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
77,0,30,1,0,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
78,0,31,0.9973,0,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
48,3364.77,29,0.9973,2,BMW,si,M,Semi urbano,Trabajo - uso cotidiano
49,0,30,0.3781,0,BMW,si,M,Semi urbano,Trabajo - uso cotidiano
49,54706.63,30,0.5945,1,BMW,si,M,Semi urbano,Trabajo - uso cotidiano
28,0,10,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
30,0,12,0.1205,0,BMW,no,M,Rural,Trabajo - uso ocasional
43,0,21,0.3918,0,SEAT,no,M,Urbano,Trabajo - uso ocasional
44,0,22,0.0164,0,SEAT,no,M,Urbano,Trabajo - uso ocasional
44,0,22,0.5836,0,SEAT,no,M,Semi urbano,Trabajo - uso ocasional
44,2195.91,22,1,1,SEAT,no,M,Semi urbano,Trabajo - uso ocasional
45,0,23,0.9973,0,SEAT,no,M,Semi urbano,Trabajo - uso ocasional
46,0,24,0.9973,0,SEAT,no,M,Semi urbano,Trabajo - uso ocasional
48,0,26,0.3342,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
49,2398.75,27,0.0658,1,FIAT,no,M,Semi urbano,Trabajo - uso ocasional
49,2071.58,27,0.4192,1,FIAT,no,M,Semi urbano,Trabajo - uso ocasional
49,0,27,0.537,0,FIAT,no,M,Semi urbano,Trabajo - uso ocasional
50,0,28,0.0164,0,FIAT,no,M,Semi urbano,Trabajo - uso ocasional
50,2038.48,28,0.1781,1,FIAT,no,M,Semi urbano,Trabajo - uso ocasional
50,0,28,0.1507,0,FIAT,no,M,Semi urbano,Trabajo - uso ocasional
51,0,29,0.9973,0,FIAT,no,M,Semi urbano,Trabajo - uso ocasional
41,0,23,0.4959,0,BMW,si,M,Semi urbano,Trabajo - uso ocasional
41,0,23,0.3425,0,BMW,si,M,Semi urbano,Trabajo - uso ocasional
42,0,24,0.1534,0,BMW,si,M,Semi urbano,Trabajo - uso ocasional
42,3690.08,24,0.9973,2,BMW,si,M,Semi urbano,Trabajo - uso ocasional
43,0,25,0.1342,0,BMW,si,M,Semi urbano,Trabajo - uso ocasional
33,0,12,0.9973,0,FORD,no,F,Semi urbano,Trabajo - uso ocasional
34,0,13,0.2301,0,FORD,no,F,Semi urbano,Trabajo - uso ocasional
34,0,13,0.3973,0,FORD,no,F,Semi urbano,Trabajo - uso ocasional
30,0,11,0.811,0,SEAT,no,M,Rural,Trabajo - uso ocasional
31,0,12,0.1836,0,SEAT,no,M,Rural,Trabajo - uso ocasional
32,0,13,1,0,SEAT,no,M,Rural,Trabajo - uso ocasional
34,0,15,0.1178,0,SEAT,no,M,Rural,Trabajo - uso ocasional
37,2008.78,15,0.9616,1,SEAT,si,M,Semi urbano,Trabajo - uso cotidiano
38,0,16,0.9973,0,GM,si,M,Semi urbano,Trabajo - uso cotidiano
42,0,22,0.9973,0,TOYOTA,no,M,Semi urbano,Trabajo - uso ocasional
44,0,24,0.3397,0,TOYOTA,no,M,Semi urbano,Trabajo - uso ocasional
45,0,25,1,0,TOYOTA,no,M,Semi urbano,Trabajo - uso ocasional
42,0,22,0.9973,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
43,0,23,0.4411,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
43,0,23,0.5534,0,PEUGEOT,no,F,Semi urbano,Trabajo - uso ocasional
44,0,24,0.9973,0,PEUGEOT,no,F,Semi urbano,Trabajo - uso ocasional
45,0,25,1,0,PEUGEOT,no,F,Semi urbano,Trabajo - uso ocasional
56,0,35,0.9973,0,AUDI,no,M,Rural,Trabajo - uso cotidiano
44,0,22,0.2575,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
44,0,22,0.5753,0,PEUGEOT,si,M,Semi urbano,Trabajo - uso ocasional
45,0,23,0.9973,0,AUDI,no,M,Semi urbano,Trabajo - uso ocasional
47,3000.81,25,0.6384,1,AUDI,no,M,Semi urbano,Trabajo - uso ocasional
42,0,20,0.6137,0,AUDI,no,F,Semi urbano,Trabajo - uso ocasional
44,38.48,22,0.5425,1,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
45,0,23,0.3808,0,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
45,459.88,23,0.9973,1,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
46,0,24,0.9973,0,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
34,0,15,0.9973,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
35,0,16,0.9973,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
36,0,17,0.1671,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
36,0,17,0.8301,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
37,0,18,0.9973,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
37,0,12,0.0904,0,RENAULT,no,F,Semi urbano,Trabajo - uso ocasional
49,0,30,0.6055,0,GM,no,F,Rural,Trabajo - uso ocasional
49,0,30,0.389,0,GM,no,F,Rural,Trabajo - uso ocasional
50,0,31,0.9973,0,GM,no,F,Rural,Trabajo - uso ocasional
51,0,32,1,0,GM,no,F,Rural,Trabajo - uso ocasional
54,0,35,0.9973,0,GM,no,F,Rural,Trabajo - uso ocasional
33,0,15,0.0438,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
33,0,15,0.9507,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
34,0,16,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
30,0,9,0.2164,0,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
31,0,10,0.7781,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
31,623.58,10,1,1,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
33,0,12,0.1863,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
57,0,28,0.4301,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
57,2205.21,28,0.5644,1,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
58,0,29,0.9973,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
59,57425.03,30,1,2,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
60,0,31,0.9973,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
61,0,32,0.9973,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
72,8948.27,39,0.4986,1,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
73,0,40,0.4959,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
74,0,41,0.326,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
74,2302.89,41,1,1,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
76,0,43,0.9973,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
77,0,44,0.9973,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
56,0,33,0.9973,0,BMW,si,M,Semi urbano,Trabajo - uso ocasional
57,0,34,0.9973,0,BMW,si,M,Semi urbano,Trabajo - uso ocasional
58,0,35,0.9973,0,BMW,si,M,Semi urbano,Trabajo - uso ocasional
51,0,26,0.9973,0,HONDA,si,F,Semi urbano,Trabajo - uso cotidiano
52,0,27,0.9973,0,HONDA,si,F,Semi urbano,Trabajo - uso cotidiano
53,0,28,1,0,HONDA,si,F,Semi urbano,Trabajo - uso cotidiano
55,37.58,30,0.9205,1,RENAULT,si,F,Semi urbano,Trabajo - uso cotidiano
56,0,31,0.0548,0,BMW,no,F,Semi urbano,Trabajo - uso cotidiano
56,0,31,0.9973,0,BMW,no,F,Semi urbano,Trabajo - uso cotidiano
36,0,14,0.0849,0,MERCEDES-BENZ,si,M,Semi urbano,Trabajo - uso ocasional
40,0,22,0.9973,0,MERCEDES-BENZ,no,M,Rural,Ocio
42,3116.52,24,0.9973,1,FIAT,no,M,Rural,Trabajo - uso ocasional
44,84438.58,26,0.9973,2,FIAT,no,M,Rural,Trabajo - uso ocasional
45,0,27,0.9973,0,FIAT,no,M,Rural,Trabajo - uso ocasional
34,0,15,0.1753,0,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
36,0,17,0.9973,0,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
37,0,18,0.9973,0,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
38,0,19,0.9973,0,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
30,0,12,0.9973,0,FORD,no,M,Semi urbano,Trabajo - uso ocasional
32,0,14,0.4137,0,FORD,no,M,Semi urbano,Trabajo - uso ocasional
33,2241.88,15,0.5836,1,FORD,no,M,Semi urbano,Trabajo - uso ocasional
34,0,16,0.4986,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
35,0,17,0.9973,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
27,0,5,0.6767,0,BMW,si,F,Semi urbano,Trabajo - uso ocasional
27,0,5,0.3178,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
51,0,33,0.5233,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso cotidiano
52,0,34,0.9973,0,SEAT,no,M,Rural,Trabajo - uso cotidiano
53,0,35,0.9973,0,SEAT,no,M,Rural,Trabajo - uso cotidiano
54,0,36,1,0,SEAT,no,M,Rural,Trabajo - uso cotidiano
38,0,10,0.9973,0,SEAT,si,M,Semi urbano,Trabajo - uso cotidiano
39,0,11,0.9973,0,SEAT,si,M,Semi urbano,Trabajo - uso cotidiano
40,0,12,0.1397,0,SEAT,si,M,Semi urbano,Trabajo - uso cotidiano
41,2679.77,13,0.8575,1,BMW,si,M,Semi urbano,Trabajo - uso cotidiano
42,0,14,0.6384,0,BMW,si,M,Semi urbano,Trabajo - uso cotidiano
43,0,15,0.9973,0,BMW,si,M,Semi urbano,Trabajo - uso cotidiano
27,0,4,0.263,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
34,0,16,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
35,0,17,0.4384,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
36,0,18,0.5589,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
38,0,20,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
25,2185.27,6,0.7288,1,RENAULT,no,M,Rural,Trabajo - uso cotidiano
26,0,7,0.0164,0,RENAULT,no,M,Rural,Trabajo - uso cotidiano
26,0,7,0.9973,0,RENAULT,no,M,Rural,Trabajo - uso cotidiano
35,0,10,0.074,0,ROVER,no,F,Rural,Ocio
35,0,10,0.6904,0,ROVER,no,F,Rural,Ocio
36,0,16,0.2712,0,SEAT,si,M,Rural,Trabajo - uso ocasional
41,0,20,0.0411,0,FORD,si,M,Rural,Trabajo - uso ocasional
63,181.6,27,0.9973,1,TOYOTA,si,F,Semi urbano,Trabajo - uso cotidiano
64,0,28,1,0,TOYOTA,si,F,Semi urbano,Trabajo - uso cotidiano
65,0,29,0.9973,0,TOYOTA,si,F,Semi urbano,Trabajo - uso cotidiano
67,0,31,0.9973,0,TOYOTA,si,F,Semi urbano,Trabajo - uso cotidiano
35,0,12,0.0055,0,LADA,si,F,Semi urbano,Trabajo - uso cotidiano
37,0,14,0.9973,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
54,0,29,0.5808,0,AUDI,si,M,Rural,Ocio
37,0,11,0.9973,0,HONDA,si,M,Rural,Ocio
38,0,12,0.6603,0,HONDA,si,M,Rural,Ocio
60,0,30,0.9973,0,MERCEDES-BENZ,si,M,Rural,Trabajo - uso cotidiano
61,0,31,0.3151,0,MERCEDES-BENZ,si,M,Rural,Trabajo - uso cotidiano
29,0,11,0.0849,0,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
29,0,11,0.4466,0,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
38,0,17,0.9973,0,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
39,1067.02,18,0.4822,1,HONDA,no,F,Semi urbano,Trabajo - uso ocasional
54,0,26,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
56,0,28,1,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
59,0,31,0.1233,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
59,0,31,0.8712,0,TOYOTA,no,M,Semi urbano,Trabajo - uso ocasional
51,577.65,30,1,1,TOYOTA,si,F,Semi urbano,Trabajo - uso ocasional
52,0,31,0.9973,0,TOYOTA,si,F,Semi urbano,Trabajo - uso ocasional
53,0,32,0.9973,0,TOYOTA,si,F,Semi urbano,Trabajo - uso ocasional
22,0,4,0.5397,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
23,0,5,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
33,0,19,0.7945,0,GM,si,F,Rural,Trabajo - uso cotidiano
38,0,15,0.9973,0,FORD,si,F,Rural,Trabajo - uso ocasional
39,0,16,0.1726,0,FORD,si,F,Rural,Trabajo - uso ocasional
65,0,30,0.6438,0,MERCEDES-BENZ,no,F,Rural,Trabajo - uso cotidiano
65,0,30,0.3507,0,MERCEDES-BENZ,no,F,Rural,Trabajo - uso cotidiano
36,0,14,0.9973,0,SEAT,no,M,Rural,Trabajo - uso ocasional
37,0,15,0.6301,0,SEAT,no,M,Rural,Trabajo - uso ocasional
37,0,15,0.3671,0,SEAT,no,M,Rural,Trabajo - uso ocasional
38,0,16,0.1452,0,SEAT,no,M,Rural,Trabajo - uso ocasional
39,0,17,0.9973,0,SEAT,no,M,Rural,Trabajo - uso ocasional
40,0,18,0.9973,0,SEAT,no,M,Rural,Trabajo - uso ocasional
41,0,19,1,0,SEAT,no,M,Rural,Trabajo - uso ocasional
48,0,27,0.6932,0,PEUGEOT,si,F,Rural,Trabajo - uso cotidiano
49,0,28,0.3014,0,PEUGEOT,si,F,Rural,Trabajo - uso cotidiano
49,0,28,0.9973,0,PEUGEOT,si,F,Rural,Trabajo - uso cotidiano
50,0,29,1,0,PEUGEOT,si,F,Rural,Trabajo - uso cotidiano
51,0,30,0.9973,0,PEUGEOT,si,F,Rural,Trabajo - uso cotidiano
52,0,31,0.0384,0,PEUGEOT,si,F,Rural,Trabajo - uso cotidiano
52,0,31,0.9562,0,FIAT,si,F,Rural,Trabajo - uso cotidiano
44,0,26,0.7808,0,RENAULT,no,F,Rural,Trabajo - uso ocasional
45,0,27,0.2137,0,RENAULT,no,F,Semi urbano,Trabajo - uso ocasional
46,0,28,0.9973,0,RENAULT,no,F,Semi urbano,Trabajo - uso ocasional
48,0,30,0.9973,0,RENAULT,no,F,Semi urbano,Trabajo - uso ocasional
31,0,10,0.211,0,PEUGEOT,si,M,Semi urbano,Trabajo - uso ocasional
32,0,11,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
33,0,12,1,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
35,0,14,0.474,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
25,0,7,0.9973,0,NISSAN,si,F,Rural,Trabajo - uso cotidiano
26,0,8,0.8932,0,NISSAN,si,F,Rural,Trabajo - uso cotidiano
27,0,9,0.0986,0,NISSAN,si,F,Rural,Trabajo - uso cotidiano
27,0,9,0.0137,0,NISSAN,no,F,Rural,Trabajo - uso ocasional
27,0,9,0.9836,0,NISSAN,no,F,Rural,Trabajo - uso ocasional
28,0,10,0.189,0,NISSAN,no,F,Rural,Trabajo - uso ocasional
40,0,21,0.9973,0,ROVER,no,M,Rural,Trabajo - uso ocasional
41,2516.25,22,0.6603,1,ROVER,no,M,Rural,Trabajo - uso ocasional
44,2375.78,25,0.6356,1,ROVER,no,M,Rural,Trabajo - uso ocasional
49,0,30,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
50,0,31,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
51,2719.78,32,1,1,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
52,0,33,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
53,2156.43,34,0.9973,1,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
54,0,35,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
34,0,15,0.6,0,ALFA ROMEO,si,M,Rural,Trabajo - uso ocasional
38,2294.96,19,0.9973,1,HONDA,no,M,Rural,Trabajo - uso ocasional
42,0,15,0.9973,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
43,0,16,0.9973,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
33,6690.64,14,0.5863,1,GM,no,M,Semi urbano,Trabajo - uso cotidiano
34,2171.45,15,0.9973,1,GM,no,M,Semi urbano,Trabajo - uso cotidiano
35,3392.8,16,0.9233,2,GM,no,M,Semi urbano,Trabajo - uso cotidiano
46,0,22,0.0301,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
46,0,22,0.9644,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
47,0,23,0.0301,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
47,44883.3,23,1,1,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
49,0,25,0.9973,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
50,0,26,0.9973,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
62,0,28,0.4082,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
62,0,28,0.5863,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
63,0,29,0.9973,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
64,2627.54,30,0.726,1,FORD,no,M,Rural,Trabajo - uso cotidiano
65,0,31,0.9973,0,FORD,no,M,Rural,Trabajo - uso cotidiano
66,0,32,0.2493,0,FORD,no,M,Rural,Trabajo - uso cotidiano
66,0,32,0.6603,0,FORD,no,M,Rural,Trabajo - uso cotidiano
34,0,16,0.9973,0,SUZUKI,no,M,Semi urbano,Trabajo - uso cotidiano
35,25627.22,17,0.8959,2,SUZUKI,no,M,Semi urbano,Trabajo - uso cotidiano
22,0,3,0.7096,0,GM,si,F,Rural,Trabajo - uso ocasional
23,0,4,0.1397,0,GM,si,F,Rural,Trabajo - uso ocasional
55,0,31,0.4904,0,GM,si,M,Semi urbano,Trabajo - uso ocasional
55,0,31,0.5041,0,GM,si,M,Semi urbano,Trabajo - uso ocasional
56,0,32,0.9973,0,GM,si,M,Semi urbano,Trabajo - uso ocasional
57,0,33,1,0,GM,si,M,Semi urbano,Trabajo - uso ocasional
59,0,35,0.9973,0,GM,si,M,Semi urbano,Trabajo - uso ocasional
60,0,28,0.5178,0,HONDA,no,F,Rural,Trabajo - uso cotidiano
60,0,28,0.3178,0,HONDA,no,F,Rural,Trabajo - uso cotidiano
61,0,29,0.1562,0,HONDA,no,F,Rural,Trabajo - uso cotidiano
61,0,29,0.9973,0,HONDA,no,F,Rural,Trabajo - uso cotidiano
62,0,30,1,0,HONDA,no,F,Rural,Trabajo - uso cotidiano
65,0,33,0.9973,0,HONDA,no,F,Rural,Trabajo - uso cotidiano
58,0,35,0.0986,0,NISSAN,si,M,Semi urbano,Trabajo - uso cotidiano
59,0,36,0.8959,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
59,0,36,0.9973,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
60,2973.96,37,1,1,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
62,0,39,0.9973,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
61,2187.39,31,1,1,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
62,0,32,0.6658,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
63,0,33,0.9973,0,BMW,no,M,Semi urbano,Trabajo - uso cotidiano
57,0,29,0.9973,0,TOYOTA,no,F,Semi urbano,Trabajo - uso ocasional
33,0,13,0.9973,0,RENAULT,si,F,Rural,Trabajo - uso ocasional
34,0,14,0.4329,0,RENAULT,si,F,Rural,Trabajo - uso ocasional
35,0,15,0.9973,0,RENAULT,si,F,Rural,Trabajo - uso ocasional
36,0,16,0.9973,0,RENAULT,si,F,Rural,Trabajo - uso ocasional
40,2474.11,22,0.9836,1,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
41,0,23,0.9973,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
42,2352.68,24,1,1,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
43,0,25,0.9973,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
44,0,26,0.9973,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
55,0,30,0.9973,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
56,0,31,0.2932,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
56,0,31,0.7014,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
57,0,32,1,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
